Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030312,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,7370378,,,,7370378,,19713842,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030319,"Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,18093,,,,18093,,33251,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030329,"Fish; frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,4200,,,,4200,,47150,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030331,"Fish; frozen, halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,57974,,,,57974,,489753,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030333,"Fish; frozen, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,31409,,,,31409,,187834,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030333,"Fish; frozen, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,645303,,,,645303,,1150649,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030341,"Fish; frozen, albacore or longfinned tunas (Thunnus alalunga), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,76090,,,,76090,,951896,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,574,,,,574,,12993,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030344,"Fish; frozen, bigeye tunas (Thunnus obesus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,1251243,,,,1251243,,2637322,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,170745,,,,170745,,922711,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,205367,,,,205367,,169860,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030363,"Fish; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,2176,,,,2176,,19201,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030363,"Fish; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,10815594,,,,10815594,,29276753,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,149380,,,,149380,,148150,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030367,"Fish; frozen, Alaska pollack (Theraga chalcogramma), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,234492,,,,234492,,853257,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030367,"Fish; frozen, Alaska pollack (Theraga chalcogramma), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,7092694,,,,7092694,,13726333,,,0
