czone,statefip,city,yr,d_tradejakor_pw,d_tradeuskor_pw,t2,timepwt48,reg_midatl,reg_encen,reg_wncen,reg_satl,reg_escen,reg_wscen,reg_mount,reg_pacif,l_popcount,l_no_workers_totcbp,l_shind_manuf_cbp,l_sh_popedu_c,l_sh_popfborn,l_sh_empl_f,l_sh_routine33,l_task_outsource,l_sh_empl,l_sh_empl_mfg,l_sh_empl_mfg_m,l_sh_empl_mfg_f,l_sh_empl_mfg_edu_nc,l_sh_empl_mfg_edu_c,l_sh_empl_mfg_age1634,l_sh_empl_mfg_age3549,l_sh_empl_mfg_age5064,l_sh_empl_nmfg,l_sh_empl_nmfg_m,l_sh_empl_nmfg_f,l_sh_empl_nmfg_edu_nc,l_sh_empl_nmfg_edu_c,l_sh_empl_nmfg_age1634,l_sh_empl_nmfg_age3549,l_sh_empl_nmfg_age5064,l_sh_unempl,l_sh_unempl_m,l_sh_unempl_f,l_sh_unempl_edu_nc,l_sh_unempl_edu_c,l_sh_unempl_age1634,l_sh_unempl_age3549,l_sh_unempl_age5064,l_sh_nilf,l_sh_nilf_m,l_sh_nilf_f,l_sh_nilf_edu_nc,l_sh_nilf_edu_c,l_sh_nilf_age1634,l_sh_nilf_age3549,l_sh_nilf_age5064,l_sh_ssadiswkrs,l_avg_lnwkwage_mfg,l_avg_lnwkwage_nmfg,l_trans_totindiv_pc,l_trans_totmed_pc,l_trans_fedinc_pc,l_trans_othinc_pc,l_trans_unemp_pc,l_trans_taaimp_pc,l_trans_totedu_pc,l_trans_ssaret_pc,l_trans_ssadis_pc,l_avg_hhincsum_pc_pw,l_avg_hhincwage_pc_pw,l_tradeusch_pw,l_tradeotch_pw,d_tradeusch_pw,d_tradeotch_pw_lag,lnchg_popworkage,lnchg_popworkage_edu_c,lnchg_popworkage_edu_nc,lnchg_popworkage_age1634,lnchg_popworkage_age3549,lnchg_popworkage_age5064,d_popcount,d_sh_empl,d_sh_empl_mfg,d_sh_empl_nmfg,d_sh_empl_mfg_m,d_sh_empl_nmfg_m,d_sh_empl_mfg_f,d_sh_empl_nmfg_f,d_sh_empl_mfg_edu_nc,d_sh_empl_nmfg_edu_nc,d_sh_empl_mfg_edu_c,d_sh_empl_nmfg_edu_c,d_sh_empl_mfg_age1634,d_sh_empl_nmfg_age1634,d_sh_empl_mfg_age3549,d_sh_empl_nmfg_age3549,d_sh_empl_mfg_age5064,d_sh_empl_nmfg_age5064,d_sh_empl_edu_c,d_sh_empl_edu_nc,d_sh_unempl,d_sh_unempl_m,d_sh_unempl_f,d_sh_unempl_edu_nc,d_sh_unempl_edu_c,d_sh_unempl_age1634,d_sh_unempl_age3549,d_sh_unempl_age5064,d_sh_nilf,d_sh_nilf_m,d_sh_nilf_f,d_sh_nilf_edu_nc,d_sh_nilf_edu_c,d_sh_nilf_age1634,d_sh_nilf_age3549,d_sh_nilf_age5064,d_sh_ssadiswkrs,d_avg_lnwkwage,d_avg_lnwkwage_c,d_avg_lnwkwage_nc,d_avg_lnwkwage_m,d_avg_lnwkwage_f,d_avg_lnwkwage_c_m,d_avg_lnwkwage_c_f,d_avg_lnwkwage_nc_m,d_avg_lnwkwage_nc_f,d_avg_lnwkwage_mfg,d_avg_lnwkwage_mfg_c,d_avg_lnwkwage_mfg_nc,d_avg_lnwkwage_nmfg,d_avg_lnwkwage_nmfg_c,d_avg_lnwkwage_nmfg_nc,lnchg_no_empl,lnchg_no_empl_mfg,lnchg_no_empl_nmfg,lnchg_no_empl_mfg_edu_nc,lnchg_no_empl_nmfg_edu_nc,lnchg_no_empl_mfg_edu_c,lnchg_no_empl_nmfg_edu_c,lnchg_no_unempl,lnchg_no_nilf,lnchg_no_ssadiswkrs,lnchg_trans_totindiv_pc,lnchg_trans_totmed_pc,lnchg_trans_fedinc_pc,lnchg_trans_othinc_pc,lnchg_trans_unemp_pc,lnchg_trans_taaimp_pc,lnchg_trans_totedu_pc,lnchg_trans_ssaret_pc,lnchg_trans_ssadis_pc,d_trans_totindiv_pc,d_trans_totmed_pc,d_trans_fedinc_pc,d_trans_othinc_pc,d_trans_unemp_pc,d_trans_taaimp_pc,d_trans_totedu_pc,d_trans_ssaret_pc,d_trans_ssadis_pc,relchg_avg_hhincsum_pc_pw,relchg_avg_hhincwage_pc_pw,relchg_avg_hhincbusinv_pc_pw,relchg_avg_hhinctrans_pc_pw,relchg_avg_hhincrest_pc_pw,relchg_med_hhincsum_pc_pw,relchg_med_hhincwage_pc_pw,d_avg_hhincsum_pc_pw,d_avg_hhincwage_pc_pw,d_avg_hhincbusinv_pc_pw,d_avg_hhinctrans_pc_pw,d_avg_hhincrest_pc_pw,d_med_hhincsum_pc_pw,d_med_hhincwage_pc_pw,d_tradex_usch_pw,d_tradex_otch_pw_lag,d_tradeusch_netinput_pw,d_inputotch_pw_lag,d_netimpusch_pw,d_expotch_pw_lag,d_traderes_pw_lag,d_nettradefactor_usch_io,d_tradefactor_otch_lag_io,d_expfactor_otch_lag_io,d_tradeuschlw_pw,d_tradeotchlw_pw_lag,d_tradeuschce_pw,d_tradeotchce_pw_lag,d_tradeusce_pw,d_tradeotce_pw_lag,d_tradeushi_pw,d_tradeothi_pw_lag
3700,22,undefined,1990,7.137776027,3.236864113,0,0.001264375,0,0,0,0,0,1,0,0,311604.4951,71403,19.286303,32.817814,1.5488646,48.977169,25.263123,-1.1048514,59.307396,10.262409,17.343531,3.412276,9.5182276,11.839366,8.642868,14.074079,8.342885,49.044991,52.642441,45.564892,42.719021,62.450039,47.912849,56.012619,41.879116,6.2840471,6.9576187,5.6324472,7.3257251,4.0766792,9.0243731,4.733079,2.9020195,34.408554,23.056412,45.390385,40.437027,21.633919,34.41991,25.180223,46.875977,2.4557691,6.6614285,6.1928825,3009.6472,1071.4137,286.27722,63.774563,49.674362,0.74454361,69.515968,812.74573,188.22784,22280.594,16572.451,0.107302421,0.296922165,0.356709901,0.39403317,7.3213801,31.792105,-6.7009277,0.64869148,19.199924,3.0726302,20945.506,1.6364813,-2.0482025,3.6846817,-3.7839606,0.434196,-0.5115127,6.8198771,-2.5370941,3.8585246,-1.8470578,-0.84894896,-2.7717903,1.7832816,-2.7819469,4.0385962,-0.44907555,5.1293344,-2.6960068,1.3214304,-1.2128614,-0.84322429,-1.5982412,-1.2489305,-0.45559183,-1.2567804,-1.0373216,-0.9076547,-0.42361617,4.1929841,-4.7101259,-0.07250309,3.151597,2.2452891,-0.21932721,-3.7726045,0.60681027,9.3202591,7.0735931,6.6202164,6.4983845,18.440247,4.4079781,11.951542,3.3957958,19.332457,15.410566,10.867262,11.591005,12.049913,10.348988,9.9951267,10.043309,-14.940868,14.565404,-37.700661,1.9465027,14.830659,30.423378,-14.12258,6.0826077,29.40313,30.552002,49.427967,-26.63537,113.54561,2.7059336,-103.99303,29.167398,18.86421,27.488461,1075.4392,684.9729,-66.940758,134.72969,1.3625063,-0.48136285,23.542732,168.73306,59.5513,31.072399,30.290905,36.99585,5.8087349,38.995899,23.759481,27.508011,6923.1152,5019.9453,1479.8738,42.49176,380.80322,4282.6914,3902.1104,0.419974029,0.438900056,0.16985415,0.184568269,-0.052270431,1.72429175,0.060396811,0.019371217,0.191545455,0.607671713,0.50177252,0.49414015,0.6779452,0.39729363,0.321235287,0.00326046,5.093203637,-5.271738031
3800,22,undefined,1990,0.491026646,0.256039779,0,0.002024151,0,0,0,0,0,1,0,0,498851.0004,136716,13.93942,31.784201,2.0892422,48.830719,28.132174,-0.36747223,58.75246,6.7266746,8.8410997,4.7773218,7.2574301,5.5517139,7.4620976,7.4245424,3.9021611,52.025784,60.673271,44.053398,44.273052,69.188416,49.741673,60.970741,44.095879,6.8988962,7.0146618,6.7921681,7.9806738,4.5041075,9.1695633,5.5039921,3.5132322,34.348648,23.47097,44.377113,40.488846,20.755764,33.626667,26.100725,48.488728,3.0996351,6.2491803,6.2401972,3088.0381,1110.7759,440.15207,76.224228,41.11684,0.6162793,72.804909,702.0423,229.49016,21909.201,15117.27,0.247244391,0.745060955,0.20943718,0.53166697,11.830516,29.280027,2.8250899,-4.5226851,30.236233,17.704065,45490.199,3.175956,-1.4970232,4.6729803,-1.4216565,0.82920194,-1.6000524,8.1430883,-1.4017086,2.8938234,-1.385862,3.7066519,-2.3585021,4.2584658,-1.4134907,3.4222901,0.2399005,4.71105,2.3207898,1.4921148,-1.7770357,-1.6164746,-1.9292947,-1.9785292,-0.87799877,-1.2371197,-2.0635924,-0.96005815,-1.398927,2.2089257,-4.6137424,0.48641264,-1.4427946,-0.66284239,0.05479455,-3.9908915,0.553087,13.170052,7.5120449,14.303398,13.656569,15.836477,8.362627,13.070679,15.580988,11.001301,20.007277,10.772562,22.363329,12.379313,7.3968887,13.189602,17.095135,-13.343112,20.431822,-18.635563,9.1566582,0.56143713,34.498787,-17.953846,7.6725354,28.249348,32.037182,52.01403,-23.764069,114.66594,15.402344,-91.296638,41.560616,23.531147,24.685863,1166.1663,757.84192,-93.098343,163.70374,6.8467035,-0.36894673,37.515564,186.25378,64.256821,22.874308,30.199656,4.8141766,-7.7487922,31.380466,30.003315,35.476349,5011.5781,4565.3633,248.50977,-62.13446,259.83978,4814.459,4157.5537,0.249288411,0.550067315,0.14598049,0.050341704,0.17469186,0.131905017,0.116626247,0.20127639,0.738619438,0.080657091,0.67862195,0.63406646,2.0815358,0.5337348,1.872098523,0.002067849,2.036279128,-0.142114701
3901,22,undefined,1990,0.235696512,0.375606296,0,0.000994075,0,0,0,0,0,1,0,0,244989.2221,65845,19.016617,38.559044,1.1976614,51.843834,29.021145,-0.48645571,60.354351,8.7811041,13.449799,4.7031112,9.2620964,7.9871988,7.5702653,11.401589,7.805819,51.573246,56.647827,47.140724,42.783398,66.081337,48.081566,62.754333,43.687279,6.2529621,6.5717607,5.9744992,7.8858271,3.5578351,8.485302,4.8428173,3.2621355,33.392689,23.330616,42.181667,40.068676,22.373627,35.862869,21.001259,45.244766,2.3456209,6.4429193,6.1528864,3629.1045,1431.4667,423.64331,95.219513,49.226582,0.73783207,92.898697,892.3429,162.23114,22213.779,15651.809,0.14703324,0.271709971,0.294686022,0.646258107,4.9236169,11.697539,0.58459544,-7.5304151,18.788837,10.01567,8817.8281,3.1168163,-0.90771389,4.0245352,-1.4170601,-0.030589104,-0.52492356,7.5513601,-0.57132912,4.0627003,-1.3210356,2.4422467,-1.1218474,3.4307599,-1.230073,0.88064075,-0.78522193,7.2521391,1.1212111,3.4913712,-0.097144768,0.17395169,-0.34274942,-0.57731199,0.89550543,1.0179057,-0.33856556,-0.82903671,-3.0196757,1.2736962,-6.6836891,-2.9140563,-2.0167141,-3.3268185,0.68799853,-5.6378784,0.49658275,10.968304,11.045361,10.656691,9.3524456,15.718508,8.4574699,16.296864,10.039949,14.800692,9.3297958,16.623116,5.7144165,11.516619,10.601568,12.270498,9.9588928,-5.9877191,12.437638,-5.7823248,9.656354,-6.3820257,15.326698,3.3578467,-4.5546322,24.126572,29.873053,45.776443,-17.177874,117.20326,6.1639276,-100.53505,18.5499,18.039265,25.463659,1263.4592,831.0188,-66.865532,212.20126,3.1297579,-0.46784723,18.934519,176.40508,47.045856,22.642715,25.769836,14.381742,-2.973022,35.330273,20.275213,26.357292,5029.8027,4033.4453,722.57129,-20.918091,294.70624,3347.1992,3177.6426,0.306204876,0.662496938,0.18456434,0.091328559,0.29494724,0.272132553,0.27405838,0.26170307,0.882910996,0.211478238,0.55068183,0.7642557,1.4701842,0.65435684,1.175498218,0.008098742,2.814264331,-0.336802929
3902,22,undefined,1990,-0.183650651,0.01256845,0,8.77991E-05,0,0,0,0,0,1,0,0,21638.05184,2745,21.275045,26.903736,0.38452691,45.905254,24.193882,-0.818739,55.272209,10.482772,15.658657,5.8942342,10.961014,9.140316,9.1699944,13.848104,8.6482067,44.789436,50.179512,40.011017,38.849777,61.462448,39.268398,56.279709,40.51289,7.3648691,8.2021542,6.6225977,8.1976595,5.027174,10.460639,5.7251506,3.5602238,37.362923,25.959679,47.472153,41.991554,24.37006,41.100971,24.147038,47.278679,2.9458187,6.3207064,6.0960727,4167.1938,1654.0837,734.5329,146.71742,68.427605,1.0256263,29.046268,869.76691,175.8988,18822.105,12839.536,2.568677125,4.240032323,2.112136072,-0.467242923,1.5969058,8.5729599,-1.0107108,-13.178751,16.827494,6.5057292,57.072029,3.3744395,-1.3947219,4.7691612,-1.7283857,0.40009022,-1.2004223,8.6210365,-1.3908468,4.6195359,-1.2819238,3.6270797,-0.65946949,2.394706,-2.7210333,2.1901727,-1.5721999,8.6917934,2.345156,3.228689,-0.88329089,-1.3527185,-0.47484338,-0.91020393,-0.60101151,-1.0071718,-0.044364855,-0.60139561,-2.4911494,2.681011,-6.9457741,-2.3184896,-1.7441422,-0.72806776,0.57522655,-6.5181971,0.62847638,10.827494,9.445715,10.832596,10.276031,14.819193,4.2758942,16.025066,12.008619,13.040638,9.2683792,14.213181,7.2832108,12.179089,9.0974808,13.422346,7.5229263,-12.680377,11.715253,-14.580122,10.224584,-6.5383301,14.306685,-11.178816,-5.3032064,20.935022,31.682093,56.286411,-23.897917,99.169472,26.037716,-80.66124,85.550987,10.605759,27.264851,1553.3495,1249.981,-156.13872,248.80331,20.351692,-0.56781995,39.287216,97.314659,55.133461,19.321861,30.389114,-8.3829861,-5.7980356,17.477057,27.703899,48.566662,3636.7813,3901.8213,-363.06494,-47.486328,145.51196,3774.7627,4454.3252,2.119854345,-0.462735433,2.0379992,0.043285137,2.2415345,0.027776772,0.645212681,4.0082393,-1.002324803,0.051761021,2.5622911,-0.25007007,2.1157076,-0.45783123,0.003571493,0.009411679,-0.064595497,-1.712490995
4001,5,undefined,1990,1.483378968,0.777537701,0,0.000143251,0,0,0,0,0,1,0,0,35304.23856,9553,39.223282,33.440884,1.1932231,57.877701,28.890953,-0.46847287,65.408241,18.362392,26.204065,11.085696,18.919611,17.227489,19.834377,20.090214,13.334826,47.045849,47.319401,46.792007,39.771866,61.861027,43.155788,56.597622,41.877426,5.7950077,6.0948071,5.516809,6.9383488,3.4663253,8.9957352,3.5909884,2.6551771,28.796751,20.381729,36.605488,34.370174,17.445158,28.014099,19.721176,42.132576,3.6107764,6.3211432,6.1134548,3654.4038,1019.1326,423.98996,93.815178,69.471252,0.035237186,105.11771,1181.4254,231.01886,22406.172,15867.143,0.234876249,0.42498365,1.748980041,1.108549907,1.9746122,19.727484,-8.0493336,-12.134636,15.327072,7.8774018,-994.41229,-0.10271668,0.51195621,-0.6146729,-0.01412034,-2.3183584,0.99235326,0.96778572,1.3596699,-2.6051373,-0.52063018,-1.1369288,-0.73304772,-1.1832714,0.9599492,-3.4919024,2.1257877,2.0200551,-1.6575589,-1.2454674,-0.75808239,-1.1733003,-0.37265754,-0.407134,-0.73474681,0.26127025,-0.8779183,-0.84422791,0.86079836,3.5057783,-1.5874833,1.6525984,2.3923054,1.6550481,3.4098716,-3.3016176,1.8190897,13.082361,9.8647594,12.067604,13.811684,16.07976,11.007261,13.479185,12.878323,13.571787,11.946392,5.6477547,13.371658,13.280249,11.596203,9.7790241,1.8174493,4.7245169,0.65946388,-1.1092612,-14.823914,16.658792,17.872507,-12.045487,4.9200296,42.773773,35.321327,62.490799,6.1655827,100.50475,20.188606,403.33704,45.014427,17.735052,52.921085,1548.1324,884.68256,26.964157,162.49138,15.541315,1.9539318,59.76347,229.25508,161.15694,21.583982,23.680397,11.301908,29.313183,39.752785,17.349813,17.231815,4836.1445,3757.4023,572.89209,220.51306,285.33685,3102.9375,2370.6416,1.808417358,1.158428287,1.5055096,0.181216862,1.56113,0.928623303,0.194962873,1.8452966,1.335603981,0.426600302,2.0332305,1.2607375,2.6137149,1.1413817,0.864734962,0.032831801,6.560317732,0.388777511
4002,22,undefined,1990,1.260668493,1.79704964,0,0.001946192,0,0,0,0,0,1,0,0,479638.0367,139538,19.507231,43.319778,2.1491575,55.721039,30.697071,-0.50890887,61.259335,9.1290989,13.279856,5.4091754,10.135002,7.7681909,7.4171119,12.544529,7.9039149,52.130234,54.159206,50.311863,43.213734,64.193565,47.757061,62.170666,47.016418,7.5672083,8.3485384,6.8669772,9.8309555,4.5045347,10.319182,6.1093578,3.4565449,31.173458,24.2124,37.411983,36.820309,23.53371,34.506649,19.175449,41.623123,2.145273,6.444602,6.2057586,3442.6055,1210.7175,401.03503,80.139961,47.846893,0.7171526,69.081032,959.19293,146.0182,24007.934,17351.977,0.233263386,0.158060032,1.145965511,0.818421794,6.6034598,16.28051,-1.2037517,-6.38483,16.748972,17.777451,20784.373,1.891619,-0.94421136,2.835834,-1.0226853,0.93531013,-0.96971357,4.5360622,-1.2593813,2.4344058,-0.3679052,1.3567269,-1.2372702,3.3605993,-1.8992529,0.78510046,0.21898448,2.9545217,0.98882169,1.1750244,-1.648169,-1.942461,-1.3958842,-2.2896633,-0.4282102,-1.2244747,-1.4950391,-1.3078325,-0.24345219,2.0298347,-2.1704645,1.1146396,-0.56060851,-0.89885592,2.6091919,-1.8656731,0.68029237,10.877943,11.142778,8.0988407,10.743523,11.755466,12.966347,11.556196,7.6237202,6.7070007,10.811424,11.163568,9.316349,11.783457,12.168407,8.4571838,9.6446352,-4.3142872,11.900553,-14.472418,4.2766938,11.428633,18.371975,-17.961546,5.8194342,34.147625,28.326681,45.617764,-21.224161,123.34078,-9.4177876,-116.11675,52.681423,16.276697,37.764606,1127.3131,699.83185,-76.690224,194.97321,-4.3004379,-0.49259746,47.90966,169.54929,66.999939,23.597179,24.964792,22.683552,3.8946536,18.253613,19.348604,23.840908,5665.1953,4331.8848,1095.6973,25.936218,211.67847,3655.6152,3389.207,1.190263049,0.894784137,0.76112819,0.285001476,0.63558537,0.461772509,0.173596865,0.5019021,0.675093889,0.294903167,1.1845241,0.85353845,3.8409452,0.87828726,2.694979635,0.059865468,7.143648576,4.320641529
4003,22,undefined,1990,0.087301864,0.189958096,0,0.00029151,0,0,0,0,0,1,0,0,71842.59069,18000,23.157608,33.385262,1.3902372,46.940445,25.476969,-0.99279851,55.313271,9.9399261,15.173266,5.1767521,10.797298,8.1834288,8.9502449,13.332659,7.5143232,45.373344,49.339298,41.763695,38.550991,59.350277,39.509144,57.719749,41.49601,7.5021214,7.7357888,7.2894478,8.6637211,5.1223559,10.379123,6.0613999,3.1580384,37.184608,27.751648,45.770107,41.987988,27.343937,41.161491,22.88619,47.831631,2.0347323,6.3358579,6.1198058,3680.0071,1449.2773,349.50705,79.793159,26.896114,0.40313211,305.86697,857.90875,140.8689,19319.93,13930.055,0.082060082,0.127245224,0.794438339,0.566371514,6.2707529,20.519865,-1.4985205,-5.148438,15.543328,16.218836,3150.9792,2.8936684,-0.88650215,3.7801714,-0.86112171,0.66355765,-0.8861177,6.6205831,-0.32941326,2.9658289,-1.45512,2.356565,-1.20418,4.2418299,-1.2491442,0.20865202,-0.22350624,5.4090171,0.90144503,2.6364155,-1.2676995,-1.0632813,-1.4517974,-2.0653844,0.51385689,-0.98292828,-1.151967,-0.72867423,-1.62597,1.2608439,-4.2826681,-0.57103038,-1.4153004,-2.0547242,2.1924601,-4.4568391,0.47284019,9.8115444,7.6321602,10.273409,9.8031998,13.41424,8.0659389,12.188148,10.67214,10.891628,10.018826,9.4102859,10.182571,10.301399,7.9498768,10.672522,11.369928,-3.0709059,14.273113,-4.5969143,5.9131613,0.94112271,24.413664,-12.239249,1.7995695,27.165842,23.298378,38.53582,-20.868883,105.21569,0.67981535,-106.01917,-9.1090822,13.874907,29.801846,965.49036,681.36456,-65.830437,148.7202,0.18346682,-0.26349142,-26.630371,127.68752,48.907803,18.143637,20.183428,13.324576,-0.28263423,21.569981,19.182568,21.902405,3505.3379,2811.5625,483.62964,-2.1928101,212.33948,2885.3213,2391.1348,0.811972182,0.58624913,0.7154581,0.088229313,0.75195593,0.424145122,0.132922568,0.69648314,0.472334653,0.280002934,0.83491898,0.58634323,1.0114111,0.55994499,0.21697275,-0.006426505,2.281911402,-0.851451508
4004,22,undefined,1990,-0.505505824,-0.515054745,0,9.23093E-05,0,0,0,0,0,1,0,0,22749.59118,3800,37.342106,38.049232,1.4908639,47.607109,26.496965,-0.93670893,55.859577,10.814958,16.607561,5.6229572,12.064151,8.7274561,9.5514717,15.037534,7.9402251,45.044621,48.459118,41.984154,37.856602,57.056374,38.982002,57.397694,42.176868,7.667973,7.6469703,7.6867976,9.1094341,5.2591753,10.641844,6.0053272,2.9998887,36.47245,27.28635,44.706093,40.96981,28.956995,40.824684,21.559448,46.883018,3.0521622,6.350029,6.1295285,3908.9099,1490.7057,418.77505,90.59111,29.233303,0.43816304,29.940039,1020.7883,225.12854,19858.279,14574.815,0.445149929,0.947131037,1.441203483,1.086542754,7.1607337,25.105051,-5.3524041,-0.038127802,11.845479,16.365427,698.30524,2.5413394,-0.94335747,3.4846961,-0.96882582,0.32766759,-0.91466641,6.3146501,0.15586019,1.6657293,-1.7498419,2.5723994,-1.4569447,4.6731501,-1.1215582,0.33188462,0.12299642,3.8918078,0.82255751,1.8215895,-1.02266,-0.40316433,-1.577314,-2.2513852,1.12398,-0.65031946,-1.1783279,-0.60499126,-1.5186787,1.0443211,-3.8226724,0.42980015,-1.9465387,-2.5658846,1.9679978,-3.4098148,1.3979831,7.9791546,5.6548119,8.2262039,7.5829983,11.502171,7.220602,9.60536,7.4343681,7.4861526,8.6947441,7.7903271,8.9210033,8.1901073,5.7255745,8.0091,11.609791,-1.9660883,14.612186,-4.0687523,-1.0463603,2.7283633,29.514894,-7.1533127,2.9076524,44.869385,23.325607,29.559267,-26.107555,86.435936,22.967674,-83.731285,97.001831,20.598022,47.964893,1026.8893,512.68744,-96.224991,124.42554,7.5478406,-0.24849445,49.041569,233.4838,138.56824,17.729843,16.527029,27.710646,-4.1987019,17.147949,18.327436,16.749741,3520.8418,2408.7842,971.08643,-32.278076,173.24921,2801.5225,1920.2676,1.528504305,1.127393825,1.2852156,0.085354186,1.5820106,0.254132135,0.165146653,1.4255911,1.519885653,0.181552488,1.7450837,1.2223946,1.8781362,1.0921983,0.436932699,0.005655514,3.575462332,-2.127526012
4101,5,undefined,1990,0.704737767,0.713375176,0,9.82643E-05,0,0,0,0,0,1,0,0,24217.20049,7630,55.412846,28.117538,0.8320272,53.005062,24.892763,-0.54351616,62.470394,18.89184,25.396263,12.711698,19.679359,16.803816,16.206808,24.636421,16.372459,43.578552,47.036121,40.293369,37.466888,59.783005,40.694256,51.211929,38.932362,6.1020598,6.3667431,5.8505726,7.0553117,3.5746109,8.472249,5.1312542,2.8874733,31.427547,21.200871,41.144363,35.798443,19.838566,34.626682,19.020397,41.807705,3.6962607,6.3159099,6.0326824,3451.7856,1081.7498,335.45529,83.471512,73.271454,0.037164718,30.901964,1085.673,242.62871,20454.342,14672.965,0.881662251,0.838971812,1.061793851,1.43893773,2.9591253,21.737272,-5.1520987,-9.6932774,11.770944,12.814108,-67.536507,-0.24529099,-3.7628384,3.5175471,-4.8736854,2.5294542,-2.8109818,4.4089346,-3.3499255,2.7168036,-4.1072025,1.3194442,-3.5215945,4.6596198,-7.0469499,2.1074414,-0.76669902,2.6371808,-2.7877584,-0.63312203,-0.50809085,-0.85558146,-0.17633401,-0.45593604,-0.017858669,-0.007557869,-0.48686826,-0.40107089,0.75338185,3.1998129,-1.4216185,1.0890573,2.8056173,-1.1304677,5.4263754,-1.4694095,1.6690487,18.371487,12.026215,18.866014,19.257879,20.107365,10.112095,18.738794,21.631622,15.346146,16.346884,3.8753986,19.33341,21.295309,16.701174,20.499039,2.5656977,-19.252527,10.721627,-23.812208,1.8482683,-6.2897973,23.920326,-5.7346096,5.3280516,40.222363,37.078342,57.084187,6.1226826,106.0179,59.146244,442.29468,90.381004,21.309576,47.151134,1549.4004,832.68365,21.18066,157.50137,59.102848,3.060199,45.394745,257.85077,146.16298,28.58387,25.564941,39.531811,24.792227,26.149628,18.487587,14.741757,5846.6426,3751.1348,1751.8457,170.40503,173.25714,3010.3291,1859.0693,1.113748491,1.49567723,0.76739264,0.28488171,0.61236179,1.375008052,0.43802509,0.78454661,1.641028889,0.712913892,1.5367916,1.6188812,3.2498386,1.4480515,2.188044726,0.009113692,7.311280834,-1.641518074
4102,5,undefined,1990,0.254225385,0.717720446,0,0.000687304,0,0,0,0,0,1,0,0,169385.8257,39794,32.02977,32.12048,0.82232869,54.838799,26.01132,-0.55780357,63.260239,16.505236,23.902536,9.682332,17.257927,14.858108,14.648045,21.407238,13.588025,46.755005,48.488113,45.156471,39.788315,62.000336,43.826752,55.390644,40.935795,6.121243,6.6820555,5.6039767,6.9740524,4.255024,8.9883995,4.9329681,2.0428658,30.618519,20.927296,39.55722,35.979702,18.886536,32.536804,18.26915,43.433311,2.966145,6.3563843,6.1288838,3473.1582,1074.2736,415.66998,101.98674,95.980927,0.048683412,86.696068,948.091,188.04427,21606.361,16339.473,0.45989326,0.822595928,0.86900975,0.866382992,1.9622233,17.869837,-6.2449799,-13.036956,14.40338,11.271172,-1634.5901,0.90882182,-1.8906504,2.7994723,-3.9444745,2.1880479,-0.067801774,3.348413,-1.4362111,2.2062242,-2.3190842,0.55282712,-1.1270418,1.639089,-4.4699535,0.90076923,-0.4994452,5.6159525,-1.766257,0.77001303,-0.74869621,-1.5466336,-0.009545311,-0.58752823,-0.62592739,-0.035717338,-1.1315256,-0.048467517,-0.16012788,3.303057,-3.2710643,-0.1824826,2.3921847,-0.47633052,4.7007113,-5.0680399,1.4260981,12.950134,8.6864948,12.968779,11.257172,18.744326,6.6489697,14.571095,11.61375,17.940474,7.6967716,1.0053635,9.4242573,15.718555,11.244726,15.511847,3.3886428,-10.203541,7.7773561,-14.933795,-0.8483479,0.89983994,18.757536,-11.084085,1.4378772,41.219913,31.668434,51.24789,1.086205,102.99174,21.719263,404.86771,44.631531,14.721446,49.849197,1293.9918,719.14496,4.5396385,183.66129,23.283384,2.7419257,48.770359,150.36952,121.52113,24.813103,19.683998,46.857407,29.672298,23.142221,14.383192,10.878771,5361.209,3216.2617,1742.2173,201.34363,201.38495,2528.3984,1540.9756,0.902644992,0.902932139,0.70896029,0.160366645,0.69160271,0.335933081,0.51166685,0.8325519,0.943860525,0.223940378,1.2734762,0.75313318,2.2440181,0.87538391,1.375008367,0.009000943,3.680574838,-1.749751938
